gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,teamname,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,team kpm,ckpm,damagetochampions,dpm,damagetakenperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,monsterkills
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,5,Blue,sup,Bilibili Gaming Junior,2120,1,0,1,13,20,6,0.566,0.7358,6162,174.3962,434.717,102,2.8868,22,0.6226,14,176,4.9811,9687,5087,143.9717,8845,0
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,6,Red,top,Top Esports Challenger,2120,0,1,6,2,6,20,0.1698,0.7358,14623,413.8585,727.5566,10,0.283,8,0.2264,3,32,0.9057,12003,7403,209.5189,11872,15
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,7,Red,jng,Top Esports Challenger,2120,0,0,4,1,6,20,0.1698,0.7358,6067,171.7075,888.2264,9,0.2547,17,0.4811,9,48,1.3585,9830,5230,148.0189,9365,169
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,8,Red,mid,Top Esports Challenger,2120,0,2,3,2,6,20,0.1698,0.7358,26788,758.1509,490.9245,13,0.3679,11,0.3113,3,28,0.7925,18158,13558,383.717,17527,12
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,9,Red,bot,Top Esports Challenger,2120,0,2,3,2,6,20,0.1698,0.7358,20056,567.6226,480.1698,11,0.3113,23,0.6509,3,49,1.3868,15182,10582,299.4906,15159,8
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,10,Red,sup,Top Esports Challenger,2120,0,1,4,2,6,20,0.1698,0.7358,3394,96.0566,441.0566,63,1.783,13,0.3679,16,103,2.9151,7779,3179,89.9717,7340,0
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,100,Blue,team,Bilibili Gaming Junior,2120,1,20,6,47,20,6,0.566,0.7358,71190,2014.8113,2781.3113,151,4.2736,52,1.4717,43,329,9.3113,71545,48543,1373.8585,66011,235
10745-10745_game_1,partial,LDL,2024,0,02/02/2024 09:14,1,14.01,200,Red,team,Top Esports Challenger,2120,0,6,20,9,6,20,0.1698,0.7358,70929,2007.4245,3027.934,106,3.0,72,2.0377,34,260,7.3585,62952,39950,1130.6604,61263,204
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,1,Blue,top,Ultra Prime,1578,1,2,1,5,15,1,0.5703,0.6084,10594,402.8137,497.4905,13,0.4943,4,0.1521,7,26,0.9886,10655,7160,272.2433,9245,1
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,2,Blue,jng,Ultra Prime,1578,1,2,0,11,15,1,0.5703,0.6084,7094,269.7338,920.1901,15,0.5703,15,0.5703,12,51,1.9392,10256,6761,257.0722,9255,147
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,3,Blue,mid,Ultra Prime,1578,1,8,0,5,15,1,0.5703,0.6084,17065,648.8593,449.6198,12,0.4563,13,0.4943,8,34,1.2928,13369,9874,375.4373,11524,14
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,4,Blue,bot,Ultra Prime,1578,1,3,0,8,15,1,0.5703,0.6084,17028,647.4525,391.673,12,0.4563,26,0.9886,3,49,1.8631,11990,8495,323.0038,10405,23
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,5,Blue,sup,Ultra Prime,1578,1,0,0,13,15,1,0.5703,0.6084,4509,171.4449,207.3004,39,1.4829,13,0.4943,9,78,2.9658,7979,4484,170.4943,7115,0
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,6,Red,top,FunPlus Phoenix,1578,0,0,3,0,1,15,0.038,0.6084,7555,287.2624,651.2548,12,0.4563,0,0.0,4,24,0.9125,9651,6156,234.0684,9533,3
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,7,Red,jng,FunPlus Phoenix,1578,0,0,4,1,1,15,0.038,0.6084,4517,171.749,820.7605,12,0.4563,9,0.3422,12,39,1.4829,6740,3245,123.384,6445,103
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,8,Red,mid,FunPlus Phoenix,1578,0,1,3,0,1,15,0.038,0.6084,12680,482.1293,447.3764,12,0.4563,6,0.2281,5,26,0.9886,10072,6577,250.076,9219,4
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,9,Red,bot,FunPlus Phoenix,1578,0,0,2,1,1,15,0.038,0.6084,6302,239.6198,565.8935,10,0.3802,6,0.2281,3,23,0.8745,9298,5803,220.6464,9135,8
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,10,Red,sup,FunPlus Phoenix,1578,0,0,3,1,1,15,0.038,0.6084,4943,187.9468,550.0,74,2.8137,21,0.7985,11,126,4.7909,6209,2714,103.1939,5775,0
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,100,Blue,team,Ultra Prime,1578,1,15,1,42,15,1,0.5703,0.6084,56291,2140.3422,2466.2357,91,3.4601,71,2.6996,39,238,9.0494,54249,36775,1398.289,47544,185
10691-10691_game_1,partial,LPL,2024,0,02/02/2024 09:17,1,14.01,200,Red,team,FunPlus Phoenix,1578,0,1,15,3,1,15,0.038,0.6084,35998,1368.7452,3035.2852,120,4.5627,42,1.597,35,238,9.0494,41970,24496,931.4068,40107,118
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,1,Blue,top,Deep Cross Gaming,1408,1,0,2,5,18,6,0.767,1.0227,10121,431.2926,673.5085,8,0.3409,6,0.2557,4,26,1.108,10410,7262,309.4602,7510,10
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,2,Blue,jng,Deep Cross Gaming,1408,1,6,1,9,18,6,0.767,1.0227,11201,477.3153,1115.4972,6,0.2557,4,0.1705,4,33,1.4063,10729,7581,323.054,9400,157
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,3,Blue,mid,Deep Cross Gaming,1408,1,1,1,8,18,6,0.767,1.0227,17865,761.2926,904.6023,7,0.2983,8,0.3409,5,29,1.2358,10002,6854,292.0739,8985,0
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,4,Blue,bot,Deep Cross Gaming,1408,1,10,0,3,18,6,0.767,1.0227,16109,686.4631,418.6364,11,0.4688,8,0.3409,2,25,1.0653,13343,10195,434.446,12167,4
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,5,Blue,sup,Deep Cross Gaming,1408,1,1,2,14,18,6,0.767,1.0227,4974,211.9602,358.3807,46,1.9602,15,0.6392,8,87,3.7074,8051,4903,208.9347,7400,0
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,6,Red,top,HELL PIGS,1408,0,1,2,1,6,18,0.2557,1.0227,12931,551.0369,697.5,10,0.4261,1,0.0426,3,16,0.6818,7544,4396,187.3295,7608,11
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,7,Red,jng,HELL PIGS,1408,0,2,5,2,6,18,0.2557,1.0227,6692,285.1705,976.2784,6,0.2557,12,0.5114,7,27,1.1506,6553,3405,145.0994,6475,84
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,8,Red,mid,HELL PIGS,1408,0,2,2,0,6,18,0.2557,1.0227,19817,844.4744,571.9176,12,0.5114,7,0.2983,5,23,0.9801,9724,6576,280.2273,9675,0
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,9,Red,bot,HELL PIGS,1408,0,0,6,2,6,18,0.2557,1.0227,6890,293.608,550.0994,13,0.554,6,0.2557,2,24,1.0227,6537,3389,144.4176,6050,0
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,10,Red,sup,HELL PIGS,1408,0,1,3,2,6,18,0.2557,1.0227,3202,136.4489,574.6449,38,1.6193,3,0.1278,7,57,2.429,5509,2361,100.6108,5325,0
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,100,Blue,team,Deep Cross Gaming,1408,1,18,6,39,18,6,0.767,1.0227,60270,2568.3239,3470.625,78,3.3239,41,1.7472,23,200,8.5227,52535,36795,1567.9688,45462,171
LOLTMNT01_43117,complete,PCS,2024,0,02/02/2024 10:02,2,14.02,200,Red,team,HELL PIGS,1408,0,6,18,7,6,18,0.2557,1.0227,49532,2110.7386,3370.4403,79,3.3665,29,1.2358,24,147,6.2642,35867,20127,857.6847,35133,95
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,1,Blue,top,FunPlus Phoenix,1601,1,2,1,2,8,4,0.2998,0.4497,18960,710.5559,642.461,15,0.5621,5,0.1874,7,35,1.3117,13353,9811,367.6827,13193,20
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,2,Blue,jng,FunPlus Phoenix,1601,1,1,2,5,8,4,0.2998,0.4497,5935,222.4235,983.0106,11,0.4122,9,0.3373,11,41,1.5365,9048,5506,206.346,8620,140
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,3,Blue,mid,FunPlus Phoenix,1601,1,1,1,5,8,4,0.2998,0.4497,22125,829.1693,423.3729,15,0.5621,10,0.3748,7,45,1.6864,11302,7760,290.8182,11075,8
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,4,Blue,bot,FunPlus Phoenix,1601,1,3,0,5,8,4,0.2998,0.4497,17133,642.0862,327.0206,22,0.8245,11,0.4122,3,50,1.8738,11636,8094,303.3354,9114,0
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,5,Blue,sup,FunPlus Phoenix,1601,1,1,0,7,8,4,0.2998,0.4497,2290,85.8214,174.4535,42,1.574,8,0.2998,12,82,3.0731,7832,4290,160.7745,6630,0
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,6,Red,top,Ultra Prime,1601,0,0,0,1,4,8,0.1499,0.4497,4735,177.4516,889.2067,11,0.4122,3,0.1124,6,23,0.862,9808,6266,234.8282,9424,4
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,7,Red,jng,Ultra Prime,1601,0,1,2,2,4,8,0.1499,0.4497,3628,135.965,790.9432,11,0.4122,16,0.5996,12,52,1.9488,8049,4507,168.9069,7800,135
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,8,Red,mid,Ultra Prime,1601,0,3,2,1,4,8,0.1499,0.4497,12700,475.9525,655.6152,10,0.3748,9,0.3373,8,34,1.2742,10456,6914,259.1131,9745,0
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,9,Red,bot,Ultra Prime,1601,0,0,2,2,4,8,0.1499,0.4497,8551,320.4622,692.9044,12,0.4497,19,0.7121,5,52,1.9488,10103,6561,245.8838,10039,17
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,10,Red,sup,Ultra Prime,1601,0,0,2,3,4,8,0.1499,0.4497,3897,146.0462,245.6215,39,1.4616,10,0.3748,13,79,2.9606,6016,2474,92.7171,5621,0
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,100,Blue,team,FunPlus Phoenix,1601,1,8,4,24,8,4,0.2998,0.4497,66444,2490.0937,2550.3186,105,3.935,43,1.6115,40,252,9.4441,53171,35463,1329.0319,48632,168
10691-10691_game_2,partial,LPL,2024,0,02/02/2024 10:03,2,14.01,200,Red,team,Ultra Prime,1601,0,4,8,9,4,8,0.1499,0.4497,33511,1255.8776,3274.2911,83,3.1106,57,2.1362,44,240,8.9944,44432,26724,1001.524,42629,156
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,1,Blue,top,Anyone's Legend.Young,2198,1,3,3,16,23,12,0.6278,0.9554,16116,439.9272,1191.8107,13,0.3549,6,0.1638,6,31,0.8462,14443,9683,264.3221,13090,0
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,2,Blue,jng,Anyone's Legend.Young,2198,1,5,1,9,23,12,0.6278,0.9554,16262,443.9126,1005.505,19,0.5187,13,0.3549,10,60,1.6379,14539,9779,266.9427,13364,198
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,3,Blue,mid,Anyone's Legend.Young,2198,1,7,2,13,23,12,0.6278,0.9554,39170,1069.2448,581.1101,10,0.273,12,0.3276,2,37,1.01,18017,13257,361.8835,16314,16
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,4,Blue,bot,Anyone's Legend.Young,2198,1,4,4,13,23,12,0.6278,0.9554,28840,787.2611,741.4832,25,0.6824,12,0.3276,11,44,1.2011,16358,11598,316.5969,14305,36
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,5,Blue,sup,Anyone's Legend.Young,2198,1,4,2,17,23,12,0.6278,0.9554,15011,409.7634,856.2147,55,1.5014,26,0.7097,18,119,3.2484,11589,6829,186.4149,11480,0
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,6,Red,top,LNG Academy,2198,0,6,8,1,12,23,0.3276,0.9554,29559,806.8881,972.3658,7,0.1911,6,0.1638,4,24,0.6551,14090,9330,254.6861,13969,0
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,7,Red,jng,LNG Academy,2198,0,0,5,6,12,23,0.3276,0.9554,14592,398.3258,986.0965,12,0.3276,13,0.3549,10,53,1.4468,10812,6052,165.2047,10214,166
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,8,Red,mid,LNG Academy,2198,0,2,3,4,12,23,0.3276,0.9554,23221,633.8763,683.0664,10,0.273,8,0.2184,7,40,1.0919,15071,10311,281.465,14329,0
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,9,Red,bot,LNG Academy,2198,0,3,4,3,12,23,0.3276,0.9554,45778,1249.6269,696.5787,12,0.3276,22,0.6005,4,51,1.3922,17392,12632,344.8226,15664,32
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,10,Red,sup,LNG Academy,2198,0,1,3,5,12,23,0.3276,0.9554,8212,224.1674,595.5778,92,2.5114,13,0.3549,17,145,3.9581,8433,3673,100.2639,8140,0
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,100,Blue,team,Anyone's Legend.Young,2198,1,23,12,68,23,12,0.6278,0.9554,115399,3150.1092,4376.0965,122,3.3303,69,1.8835,47,292,7.9709,74946,51148,1396.2147,68553,250
10746-10746_game_1,partial,LDL,2024,0,02/02/2024 10:06,1,14.01,200,Red,team,LNG Academy,2198,0,12,23,19,12,23,0.3276,0.9554,121363,3312.9117,3933.6852,133,3.6306,62,1.6924,42,313,8.5441,65798,42000,1146.4968,62316,198
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,1,Blue,top,MGN Blue Esports,2129,1,7,5,7,23,26,0.6482,1.3809,27665,779.6618,856.6839,17,0.4791,9,0.2536,7,42,1.1837,16168,11549,325.4767,14688,20
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,2,Blue,jng,MGN Blue Esports,2129,1,0,6,17,23,26,0.6482,1.3809,10530,296.759,870.2395,18,0.5073,10,0.2818,18,47,1.3246,10974,6355,179.0982,9500,150
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,3,Blue,mid,MGN Blue Esports,2129,1,8,4,10,23,26,0.6482,1.3809,36969,1041.8694,877.9615,16,0.4509,11,0.31,9,54,1.5218,17019,12400,349.4598,14955,3
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,4,Blue,bot,MGN Blue Esports,2129,1,5,4,15,23,26,0.6482,1.3809,29701,837.0409,502.884,51,1.4373,25,0.7046,6,130,3.6637,13361,8742,246.3692,11100,4
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,5,Blue,sup,MGN Blue Esports,2129,1,3,7,9,23,26,0.6482,1.3809,10317,290.7562,791.9493,19,0.5355,11,0.31,16,47,1.3246,9929,5310,149.6477,8750,0
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,6,Red,top,Team Flash,2129,0,8,5,8,26,23,0.7327,1.3809,31354,883.6261,1118.2997,9,0.2536,10,0.2818,3,34,0.9582,15508,10889,306.8765,14475,7
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,7,Red,jng,Team Flash,2129,0,3,6,16,26,23,0.7327,1.3809,11964,337.1724,1075.5472,14,0.3946,12,0.3382,16,55,1.55,12141,7522,211.9868,11900,156
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,8,Red,mid,Team Flash,2129,0,2,5,15,26,23,0.7327,1.3809,20861,587.9098,705.3452,16,0.4509,5,0.1409,15,37,1.0427,11376,6757,190.4274,11550,0
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,9,Red,bot,Team Flash,2129,0,9,4,12,26,23,0.7327,1.3809,34343,967.8628,658.9009,20,0.5636,19,0.5355,10,60,1.6909,17017,12398,349.4035,17350,12
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,10,Red,sup,Team Flash,2129,0,4,3,19,26,23,0.7327,1.3809,9397,264.8286,419.9155,60,1.6909,5,0.1409,17,103,2.9028,9932,5313,149.7323,9325,0
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,100,Blue,team,MGN Blue Esports,2129,1,23,26,58,23,26,0.6482,1.3809,115182,3246.0874,3899.7182,121,3.4101,66,1.86,56,320,9.0183,67451,44357,1250.0798,58993,177
LOLTMNT01_44063,complete,VCS,2024,0,02/02/2024 10:06,1,14.02,200,Red,team,Team Flash,2129,0,26,23,70,26,23,0.7327,1.3809,107919,3041.3997,3978.0085,119,3.3537,51,1.4373,61,289,8.1447,65974,42880,1208.4547,64600,175
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,1,Blue,top,Dplus KIA,1755,0,0,6,3,6,24,0.2051,1.0256,16967,580.0684,861.0598,11,0.3761,5,0.1709,6,28,0.9573,9633,5777,197.5043,9335,4
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,2,Blue,jng,Dplus KIA,1755,0,3,3,3,6,24,0.2051,1.0256,7663,261.9829,1174.8718,14,0.4786,7,0.2393,18,36,1.2308,9874,6018,205.7436,9350,166
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,3,Blue,mid,Dplus KIA,1755,0,0,4,5,6,24,0.2051,1.0256,12913,441.4701,681.9487,8,0.2735,4,0.1368,1,20,0.6838,9996,6140,209.9145,10075,0
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,4,Blue,bot,Dplus KIA,1755,0,2,3,3,6,24,0.2051,1.0256,10335,353.3333,391.8291,38,1.2991,8,0.2735,7,70,2.3932,8920,5064,173.1282,8575,4
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,5,Blue,sup,Dplus KIA,1755,0,1,8,1,6,24,0.2051,1.0256,5760,196.9231,648.5812,13,0.4444,4,0.1368,7,30,1.0256,8530,4674,159.7949,8475,0
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,6,Red,top,Hanwha Life Esports,1755,1,4,4,8,24,6,0.8205,1.0256,19908,680.6154,834.2906,11,0.3761,9,0.3077,5,34,1.1624,12742,8886,303.7949,12075,24
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,7,Red,jng,Hanwha Life Esports,1755,1,7,2,8,24,6,0.8205,1.0256,12861,439.6923,851.0769,12,0.4103,7,0.2393,10,48,1.641,12304,8448,288.8205,11150,183
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,8,Red,mid,Hanwha Life Esports,1755,1,3,0,9,24,6,0.8205,1.0256,14220,486.1538,548.8547,11,0.3761,5,0.1709,7,35,1.1966,12267,8411,287.5556,11575,0
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,9,Red,bot,Hanwha Life Esports,1755,1,10,0,10,24,6,0.8205,1.0256,26562,908.1026,486.2906,37,1.265,10,0.3419,4,77,2.6325,15482,11626,397.4701,13300,12
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,10,Red,sup,Hanwha Life Esports,1755,1,0,0,22,24,6,0.8205,1.0256,8697,297.3333,257.0256,45,1.5385,7,0.2393,8,87,2.9744,9985,6129,209.5385,8950,4
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,100,Blue,team,Dplus KIA,1755,0,6,24,15,6,24,0.2051,1.0256,53638,1833.7778,3758.2906,84,2.8718,28,0.9573,39,184,6.2906,46953,27674,946.1197,45810,174
LOLTMNT02_42068,complete,LCK,2024,0,02/02/2024 10:37,1,14.01,200,Red,team,Hanwha Life Esports,1755,1,24,6,57,24,6,0.8205,1.0256,82248,2811.8974,2977.5385,116,3.9658,38,1.2991,34,281,9.6068,62780,43501,1487.2137,57050,223
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,1,Blue,top,Ultra Prime,1597,1,2,1,8,16,4,0.6011,0.7514,9812,368.6412,717.5955,14,0.526,8,0.3006,6,33,1.2398,10786,7253,272.4984,9050,11
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,2,Blue,jng,Ultra Prime,1597,1,0,2,11,16,4,0.6011,0.7514,8025,301.5028,998.0213,11,0.4133,8,0.3006,9,40,1.5028,8903,5370,201.7533,7565,124
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,3,Blue,mid,Ultra Prime,1597,1,7,0,6,16,4,0.6011,0.7514,22187,833.5755,417.3325,14,0.526,4,0.1503,5,27,1.0144,13522,9989,375.2912,12583,5
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,4,Blue,bot,Ultra Prime,1597,1,7,1,5,16,4,0.6011,0.7514,20323,763.5441,455.2411,31,1.1647,10,0.3757,4,64,2.4045,13620,10087,378.9731,10645,8
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,5,Blue,sup,Ultra Prime,1597,1,0,0,15,16,4,0.6011,0.7514,8009,300.9017,269.4928,39,1.4652,5,0.1879,9,68,2.5548,8404,4871,183.0056,7170,0
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,6,Red,top,FunPlus Phoenix,1597,0,2,4,2,4,16,0.1503,0.7514,13705,514.9029,883.7696,9,0.3381,4,0.1503,4,27,1.0144,11455,7922,297.6331,10673,4
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,7,Red,jng,FunPlus Phoenix,1597,0,1,3,2,4,16,0.1503,0.7514,2971,111.6218,930.6951,12,0.4508,15,0.5636,12,52,1.9537,7766,4233,159.0357,7675,108
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,8,Red,mid,FunPlus Phoenix,1597,0,1,4,1,4,16,0.1503,0.7514,9079,341.1021,749.9812,8,0.3006,8,0.3006,7,29,1.0895,8711,5178,194.5398,8509,0
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,9,Red,bot,FunPlus Phoenix,1597,0,0,4,3,4,16,0.1503,0.7514,15209,571.4089,485.0344,20,0.7514,14,0.526,5,58,2.1791,9894,6361,238.9856,9435,8
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,10,Red,sup,FunPlus Phoenix,1597,0,0,1,3,4,16,0.1503,0.7514,2396,90.0188,372.248,43,1.6155,13,0.4884,13,85,3.1935,6428,2895,108.7664,5930,0
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,100,Blue,team,Ultra Prime,1597,1,16,4,45,16,4,0.6011,0.7514,68355,2568.1277,2857.6832,109,4.0952,35,1.315,33,231,8.6788,55235,37568,1411.4465,47013,148
10691-10691_game_3,partial,LPL,2024,0,02/02/2024 10:49,3,14.01,200,Red,team,FunPlus Phoenix,1597,0,4,16,11,4,16,0.1503,0.7514,43359,1629.0169,3421.7282,92,3.4565,54,2.0288,41,251,9.4302,44254,26587,998.8854,42222,120
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,1,Blue,top,Team Flash,1713,1,3,0,7,21,5,0.7356,0.9107,18394,644.2732,829.1068,11,0.3853,4,0.1401,4,24,0.8406,12889,9119,319.4046,11550,16
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,2,Blue,jng,Team Flash,1713,1,1,1,18,21,5,0.7356,0.9107,11549,404.5184,1027.4956,9,0.3152,15,0.5254,7,50,1.7513,10252,6482,227.0403,9175,143
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,3,Blue,mid,Team Flash,1713,1,10,0,7,21,5,0.7356,0.9107,24103,844.2382,732.8546,10,0.3503,6,0.2102,7,30,1.0508,13621,9851,345.0438,11525,8
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,4,Blue,bot,Team Flash,1713,1,7,2,12,21,5,0.7356,0.9107,22889,801.7163,591.8739,13,0.4553,11,0.3853,4,40,1.4011,14019,10249,358.9842,12850,22
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,5,Blue,sup,Team Flash,1713,1,0,2,20,21,5,0.7356,0.9107,9493,332.5044,359.2294,48,1.6813,11,0.3853,15,94,3.2925,8114,4344,152.1541,7175,4
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,6,Red,top,MGN Blue Esports,1713,0,0,3,0,5,21,0.1751,0.9107,9685,339.2294,776.1121,12,0.4203,2,0.0701,4,27,0.9457,8790,5020,175.8319,8850,6
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,7,Red,jng,MGN Blue Esports,1713,0,1,5,2,5,21,0.1751,0.9107,6230,218.2137,773.4851,17,0.5954,18,0.6305,17,61,2.1366,8080,4310,150.9632,7445,123
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,8,Red,mid,MGN Blue Esports,1713,0,1,2,0,5,21,0.1751,0.9107,20888,731.6287,658.9142,12,0.4203,5,0.1751,7,29,1.0158,10872,7102,248.7566,11187,28
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,9,Red,bot,MGN Blue Esports,1713,0,2,6,4,5,21,0.1751,0.9107,14449,506.0946,568.6515,36,1.2609,16,0.5604,7,82,2.8722,8801,5031,176.2172,8375,0
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,10,Red,sup,MGN Blue Esports,1713,0,1,5,2,5,21,0.1751,0.9107,6635,232.3993,867.0053,9,0.3152,2,0.0701,7,17,0.5954,7424,3654,127.986,7375,0
LOLTMNT01_43134,complete,VCS,2024,0,02/02/2024 10:59,2,14.02,100,Blue,team,Team Flash,1713,1,21,5,64,21,5,0.7356,0.9107,86428,3027.2504,3540.5604,91,3.1874,47,1.6462,37,238,8.3363,58895,40044,1402.5919,52275,193
